"","set_num","part_num","color_id","quantity","name_set","year","theme_id","name_theme","parent_id"
"343","76111-1","15573",72,5,"Brother Eye Takedown",2018,484,"Batman",482
"344","76111-1","3023",46,5,"Brother Eye Takedown",2018,484,"Batman",482
"345","76111-1","61409",0,5,"Brother Eye Takedown",2018,484,"Batman",482
"346","76120-1","2412b",179,5,"Batman Batwing and The Riddler Heist",2019,484,"Batman",482
"347","76120-1","3023",0,5,"Batman Batwing and The Riddler Heist",2019,484,"Batman",482
"348","76120-1","61184",71,5,"Batman Batwing and The Riddler Heist",2019,484,"Batman",482
"349","77903-1","3002",72,5,"The Dark Knight of Gotham City",2019,484,"Batman",482
"350","77903-1","3010",272,5,"The Dark Knight of Gotham City",2019,484,"Batman",482
"351","77903-1","3034",72,5,"The Dark Knight of Gotham City",2019,484,"Batman",482
"352","77903-1","3070b",71,5,"The Dark Knight of Gotham City",2019,484,"Batman",482
"353","77903-1","32028",71,5,"The Dark Knight of Gotham City",2019,484,"Batman",482
"354","7885-1","3037",0,4,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"355","7885-1","3039",0,4,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"356","7885-1","3063b",0,4,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"357","7885-1","3068b",191,4,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"358","7885-1","3665",71,4,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"359","7885-1","49668",191,4,"Robin's Scuba Jet: Attack of The Penguin",2008,484,"Batman",482
"360","76013-1","13731",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"361","76013-1","2432",14,4,"The Joker Steam Roller",2014,484,"Batman",482
"362","76013-1","2445",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"363","76013-1","2653",71,4,"The Joker Steam Roller",2014,484,"Batman",482
"364","76013-1","2780",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"365","76013-1","3004",14,4,"The Joker Steam Roller",2014,484,"Batman",482
"366","76013-1","3022",27,4,"The Joker Steam Roller",2014,484,"Batman",482
"367","76013-1","3024",36,4,"The Joker Steam Roller",2014,484,"Batman",482
"368","76013-1","3024",34,4,"The Joker Steam Roller",2014,484,"Batman",482
"369","76013-1","32523",71,4,"The Joker Steam Roller",2014,484,"Batman",482
"370","76013-1","32530",72,4,"The Joker Steam Roller",2014,484,"Batman",482
"371","76013-1","3673",71,4,"The Joker Steam Roller",2014,484,"Batman",482
"372","76013-1","3701",71,4,"The Joker Steam Roller",2014,484,"Batman",482
"373","76013-1","42022",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"374","76013-1","4274",1,4,"The Joker Steam Roller",2014,484,"Batman",482
"375","76013-1","43722",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"376","76013-1","43723",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"377","76013-1","50950",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"378","76013-1","54200",4,4,"The Joker Steam Roller",2014,484,"Batman",482
"379","76013-1","59900",182,4,"The Joker Steam Roller",2014,484,"Batman",482
"380","76013-1","60592",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"381","76013-1","60601",47,4,"The Joker Steam Roller",2014,484,"Batman",482
"382","76013-1","61184",71,4,"The Joker Steam Roller",2014,484,"Batman",482
"383","76013-1","6141",4,4,"The Joker Steam Roller",2014,484,"Batman",482
"384","76013-1","6141",15,4,"The Joker Steam Roller",2014,484,"Batman",482
"385","76013-1","6232",71,4,"The Joker Steam Roller",2014,484,"Batman",482
"386","76013-1","64711",25,4,"The Joker Steam Roller",2014,484,"Batman",482
"387","76013-1","73983",72,4,"The Joker Steam Roller",2014,484,"Batman",482
"388","76013-1","92593",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"389","76013-1","92946",0,4,"The Joker Steam Roller",2014,484,"Batman",482
"390","76013-1","99780",72,4,"The Joker Steam Roller",2014,484,"Batman",482
"391","TRUBATSIGNAL-1","3023",0,4,"Batman Bat-Signal",2014,484,"Batman",482
"392","76054-1","11153",28,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"393","76054-1","15403",0,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"394","76054-1","15712",1,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"395","76054-1","30157",70,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"396","76054-1","3068b",1,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"397","76054-1","32123b",14,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"398","76054-1","32187",179,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"399","76054-1","3623",72,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"400","76054-1","3626c",42,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"401","76054-1","3665",72,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"402","76054-1","3673",71,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"403","76054-1","3702",0,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"404","76054-1","3710",70,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"405","76054-1","3941",42,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"406","76054-1","50950",1,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"407","76054-1","55981",71,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"408","76054-1","59443",0,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"409","76054-1","60477",308,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"410","76054-1","60478",71,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"411","76054-1","6153b",0,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"412","76054-1","87087",0,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"413","76054-1","90194",72,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"414","76054-1","92402",0,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"415","76054-1","94925",71,4,"Batman: Scarecrow Harvest of Fear",2016,484,"Batman",482
"416","30521-1","3673",71,4,"The Mini Batmobile",2017,484,"Batman",482
"417","30521-1","42610",71,4,"The Mini Batmobile",2017,484,"Batman",482
"418","30521-1","60483",0,4,"The Mini Batmobile",2017,484,"Batman",482
"419","30521-1","92409",0,4,"The Mini Batmobile",2017,484,"Batman",482
"420","30521-1","99780",4,4,"The Mini Batmobile",2017,484,"Batman",482
"421","7781-1","2432",72,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"422","7781-1","2780",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"423","7781-1","3004",71,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"424","7781-1","3010",71,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"425","7781-1","3021",72,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"426","7781-1","3039",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"427","7781-1","30391",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"428","7781-1","3069b",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"429","7781-1","3070b",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"430","7781-1","3623",72,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"431","7781-1","3673",71,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"432","7781-1","3938",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"433","7781-1","43093",1,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"434","7781-1","4488",71,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"435","7781-1","47458",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"436","7781-1","50745",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"437","7781-1","51377",297,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"438","7781-1","6014b",71,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"439","7781-1","6015",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"440","7781-1","6126a",57,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"441","7781-1","6134",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"442","7781-1","6541",0,4,"The Batmobile: Two-Face's Escape",2006,484,"Batman",482
"443","6857-1","2431",72,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"444","6857-1","2432",179,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"445","6857-1","2454b",4,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"446","6857-1","3005",70,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"447","6857-1","3009",70,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"448","6857-1","3024",0,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"449","6857-1","3069b",85,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"450","6857-1","3245c",4,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"451","6857-1","3666",0,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"452","6857-1","3673",71,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"453","6857-1","3710",2,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"454","6857-1","3710",0,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"455","6857-1","44225",0,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"456","6857-1","50254",15,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"457","6857-1","59900",2,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"458","6857-1","6091",15,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"459","6857-1","6141",179,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"460","6857-1","92950",0,4,"The Dynamic Duo Funhouse Escape",2012,484,"Batman",482
"461","76010-1","11458",72,4,"The Penguin Face Off",2014,484,"Batman",482
"462","76010-1","3020",25,4,"The Penguin Face Off",2014,484,"Batman",482
"463","76010-1","44676",272,4,"The Penguin Face Off",2014,484,"Batman",482
"464","76010-1","61184",71,4,"The Penguin Face Off",2014,484,"Batman",482
"465","76010-1","92946",14,4,"The Penguin Face Off",2014,484,"Batman",482
"466","76010-1","99207",71,4,"The Penguin Face Off",2014,484,"Batman",482
"467","76035-1","10247",0,4,"Jokerland",2015,484,"Batman",482
"468","76035-1","11477",72,4,"Jokerland",2015,484,"Batman",482
"469","76035-1","11833",191,4,"Jokerland",2015,484,"Batman",482
"470","76035-1","13547",4,4,"Jokerland",2015,484,"Batman",482
"471","76035-1","15209",15,4,"Jokerland",2015,484,"Batman",482
"472","76035-1","15672",15,4,"Jokerland",2015,484,"Batman",482
"473","76035-1","18671",72,4,"Jokerland",2015,484,"Batman",482
"474","76035-1","2412b",71,4,"Jokerland",2015,484,"Batman",482
"475","76035-1","2420",2,4,"Jokerland",2015,484,"Batman",482
"476","76035-1","2458",0,4,"Jokerland",2015,484,"Batman",482
"477","76035-1","2460",0,4,"Jokerland",2015,484,"Batman",482
"478","76035-1","2780",0,4,"Jokerland",2015,484,"Batman",482
"479","76035-1","3010",14,4,"Jokerland",2015,484,"Batman",482
"480","76035-1","3021",19,4,"Jokerland",2015,484,"Batman",482
"481","76035-1","30503",72,4,"Jokerland",2015,484,"Batman",482
"482","76035-1","30562",47,4,"Jokerland",2015,484,"Batman",482
"483","76035-1","30565",27,4,"Jokerland",2015,484,"Batman",482
"484","76035-1","30565",322,4,"Jokerland",2015,484,"Batman",482
"485","76035-1","3062b",27,4,"Jokerland",2015,484,"Batman",482
"486","76035-1","3069b",15,4,"Jokerland",2015,484,"Batman",482
"487","76035-1","3069b",47,4,"Jokerland",2015,484,"Batman",482
"488","76035-1","3069b",27,4,"Jokerland",2015,484,"Batman",482
"489","76035-1","32013",0,4,"Jokerland",2015,484,"Batman",482
"490","76035-1","32054",0,4,"Jokerland",2015,484,"Batman",482
"491","76035-1","3623",19,4,"Jokerland",2015,484,"Batman",482
"492","76035-1","3623",71,4,"Jokerland",2015,484,"Batman",482
"493","76035-1","3666",28,4,"Jokerland",2015,484,"Batman",482
"494","76035-1","3701",4,4,"Jokerland",2015,484,"Batman",482
"495","76035-1","3749",19,4,"Jokerland",2015,484,"Batman",482
"496","76035-1","3937",14,4,"Jokerland",2015,484,"Batman",482
"497","76035-1","3938",71,4,"Jokerland",2015,484,"Batman",482
"498","76035-1","3956",71,4,"Jokerland",2015,484,"Batman",482
"499","76035-1","4070",0,4,"Jokerland",2015,484,"Batman",482
"500","76035-1","44728",72,4,"Jokerland",2015,484,"Batman",482
"501","76035-1","4477",4,4,"Jokerland",2015,484,"Batman",482
"502","76035-1","4477",72,4,"Jokerland",2015,484,"Batman",482
"503","76035-1","54200",4,4,"Jokerland",2015,484,"Batman",482
"504","76035-1","55236",27,4,"Jokerland",2015,484,"Batman",482
"505","76035-1","55981",14,4,"Jokerland",2015,484,"Batman",482
"506","76035-1","58090",0,4,"Jokerland",2015,484,"Batman",482
"507","76035-1","6141",14,4,"Jokerland",2015,484,"Batman",482
"508","76035-1","6141",182,4,"Jokerland",2015,484,"Batman",482
"509","76035-1","62361",0,4,"Jokerland",2015,484,"Batman",482
"510","76035-1","62462",15,4,"Jokerland",2015,484,"Batman",482
"511","76035-1","64728",4,4,"Jokerland",2015,484,"Batman",482
"512","76035-1","6541",1,4,"Jokerland",2015,484,"Batman",482
"513","76035-1","6636",19,4,"Jokerland",2015,484,"Batman",482
"514","76035-1","73983",14,4,"Jokerland",2015,484,"Batman",482
"515","76035-1","87087",85,4,"Jokerland",2015,484,"Batman",482
"516","76035-1","87618",0,4,"Jokerland",2015,484,"Batman",482
"517","76035-1","92280",378,4,"Jokerland",2015,484,"Batman",482
"518","76035-1","92950",85,4,"Jokerland",2015,484,"Batman",482
"519","76035-1","93273",0,4,"Jokerland",2015,484,"Batman",482
"520","70901-1","14719",73,4,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"521","70901-1","3004",378,4,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"522","70901-1","3024",15,4,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"523","70901-1","3623",73,4,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"524","70901-1","4081b",72,4,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"525","70901-1","4740",41,4,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"526","70901-1","85080",15,4,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"527","70901-1","98138",73,4,"Mr. Freeze Ice Attack",2017,484,"Batman",482
"528","7787-1","2453a",72,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"529","7787-1","2454a",71,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"530","7787-1","30162",72,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"531","7787-1","3024",46,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"532","7787-1","3040b",0,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"533","7787-1","32013",0,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"534","7787-1","32140",14,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"535","7787-1","32449",0,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"536","7787-1","32523",14,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"537","7787-1","32526",72,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"538","7787-1","3622",0,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"539","7787-1","3958",0,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"540","7787-1","4162",0,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"541","7787-1","4274",1,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"542","7787-1","4286",72,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"543","7787-1","50950",0,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"544","7787-1","6106",0,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"545","7787-1","6587",72,4,"The Bat-Tank: The Riddler and Bane's Hideout",2007,484,"Batman",482
"546","70907-1","11329",326,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"547","70907-1","11477",72,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"548","70907-1","15100",0,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"549","70907-1","15413",0,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"550","70907-1","15573",71,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"551","70907-1","2412b",70,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"552","70907-1","2431",70,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"553","70907-1","2458",4,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"554","70907-1","3005",4,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"555","70907-1","3024",36,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"556","70907-1","32000",71,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"557","70907-1","32064a",2,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"558","70907-1","32526",72,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"559","70907-1","3660",72,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"560","70907-1","3666",4,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"561","70907-1","3710",0,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"562","70907-1","4274",71,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"563","70907-1","54200",0,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"564","70907-1","56145",71,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"565","70907-1","59426",72,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"566","70907-1","6141",179,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"567","70907-1","6558",1,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"568","70907-1","85546",14,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"569","70907-1","87087",4,4,"Killer Croc Tail-Gator",2017,484,"Batman",482
"570","70904-1","24593",84,4,"Clayface Splat Attack",2017,484,"Batman",482
"571","70904-1","3040b",84,4,"Clayface Splat Attack",2017,484,"Batman",482
"572","70904-1","3666",70,4,"Clayface Splat Attack",2017,484,"Batman",482
"573","70904-1","44728",70,4,"Clayface Splat Attack",2017,484,"Batman",482
"574","70904-1","6141",84,4,"Clayface Splat Attack",2017,484,"Batman",482
"575","70910-1","14716",71,4,"Scarecrow Special Delivery",2017,484,"Batman",482
"576","70910-1","3024",15,4,"Scarecrow Special Delivery",2017,484,"Batman",482
"577","70910-1","3710",0,4,"Scarecrow Special Delivery",2017,484,"Batman",482
"578","70910-1","4070",320,4,"Scarecrow Special Delivery",2017,484,"Batman",482
"579","70910-1","85984",15,4,"Scarecrow Special Delivery",2017,484,"Batman",482
"580","70910-1","92946",72,4,"Scarecrow Special Delivery",2017,484,"Batman",482
